date,price
2016-11-29,22737.07
2016-11-30,22789.77
2016-12-01,22878.23
2016-12-02,22564.82
2016-12-05,22505.551
2016-12-06,22675.15
2016-12-07,22800.92
2016-12-08,22861.84
2016-12-09,22760.98
2016-12-12,22433.02
2016-12-13,22446.699
2016-12-14,22456.619
2016-12-15,22059.4
2016-12-16,22020.75
2016-12-19,21832.68
2016-12-20,21729.061
2016-12-21,21809.801
2016-12-22,21636.199
2016-12-23,21574.76
2016-12-28,21754.74
2016-12-29,21790.91
2016-12-30,22000.561
2017-01-03,22150.4
2017-01-04,22134.471
2017-01-05,22456.689
2017-01-06,22503.01
2017-01-09,22558.689
2017-01-10,22744.85
2017-01-11,22935.35
2017-01-12,22829.02
2017-01-13,22937.381
2017-01-16,22718.15
2017-01-17,22840.971
2017-01-18,23098.26
2017-01-19,23049.961
2017-01-20,22885.91
2017-01-23,22898.52
2017-01-24,22949.859
2017-01-25,23049.119
2017-01-26,23374.17
2017-01-27,23360.779
2017-02-01,23318.391
2017-02-02,23184.52
2017-02-03,23129.211
2017-02-06,23348.24
2017-02-07,23331.57
2017-02-08,23485.131
2017-02-09,23525.141
2017-02-10,23574.98
2017-02-13,23710.98
2017-02-14,23703.01
2017-02-15,23994.869
2017-02-16,24107.699
2017-02-17,24033.74
2017-02-20,24146.08
2017-02-21,23963.631
2017-02-22,24201.961
2017-02-23,24114.859
2017-02-24,23965.699
2017-02-27,23925.051
2017-02-28,23740.73
2017-03-01,23776.49
2017-03-02,23728.07
2017-03-03,23552.721
2017-03-06,23596.279
2017-03-07,23681.07
2017-03-08,23782.27
2017-03-09,23501.561
2017-03-10,23568.67
2017-03-13,23829.67
2017-03-14,23827.949
2017-03-15,23792.85
2017-03-16,24288.279
2017-03-17,24309.93
2017-03-20,24501.99
2017-03-21,24593.119
2017-03-22,24320.41
2017-03-23,24327.699
2017-03-24,24358.27
2017-03-27,24193.699
2017-03-28,24345.869
2017-03-29,24392.051
2017-03-30,24301.09
2017-03-31,24111.59
2017-04-03,24261.48
2017-04-05,24400.801
2017-04-06,24273.721
2017-04-07,24267.301
2017-04-10,24262.18
2017-04-11,24088.461
2017-04-12,24313.5
2017-04-13,24261.66
2017-04-18,23924.539
2017-04-19,23825.881
2017-04-20,24056.98
2017-04-21,24042.02
2017-04-24,24139.48
2017-04-25,24455.939
2017-04-26,24578.43
2017-04-27,24698.48
2017-04-28,24615.131
2017-05-02,24696.131
2017-05-04,24683.881
2017-05-05,24476.35
2017-05-08,24577.91
2017-05-09,24889.029
2017-05-10,25015.42
2017-05-11,25125.551
2017-05-12,25156.34
2017-05-15,25371.59
2017-05-16,25335.939
2017-05-17,25293.631
2017-05-18,25136.52
2017-05-19,25174.869
2017-05-22,25391.34
2017-05-23,25403.15
2017-05-24,25428.5
2017-05-25,25630.779
2017-05-26,25639.27
2017-05-29,25701.631
2017-05-31,25660.65
2017-06-01,25809.221
2017-06-02,25924.051
2017-06-05,25862.99
2017-06-06,25997.141
2017-06-07,25974.16
2017-06-08,26063.061
2017-06-09,26030.289
2017-06-12,25708.039
2017-06-13,25852.1
2017-06-14,25875.9
2017-06-15,25565.34
2017-06-16,25626.49
2017-06-19,25924.551
2017-06-20,25843.039
2017-06-21,25694.58
2017-06-22,25674.529
2017-06-23,25670.051
2017-06-26,25871.891
2017-06-27,25839.99
2017-06-28,25683.5
2017-06-29,25965.42
2017-06-30,25764.58
2017-07-03,25784.17
2017-07-04,25389.01
2017-07-05,25521.971
2017-07-06,25465.221
2017-07-07,25340.85
2017-07-10,25500.061
2017-07-11,25877.641
2017-07-12,26043.641
2017-07-13,26346.17
2017-07-14,26389.23
2017-07-17,26470.58
2017-07-18,26524.939
2017-07-19,26672.16
2017-07-20,26740.211
2017-07-21,26706.09
2017-07-24,26846.83
2017-07-25,26852.051
2017-07-26,26941.02
2017-07-27,27131.17
2017-07-28,26979.391
2017-07-31,27323.99
2017-08-01,27540.23
2017-08-02,27607.381
2017-08-03,27531.01
2017-08-04,27562.68
2017-08-07,27690.359
2017-08-08,27854.91
2017-08-09,27757.09
2017-08-10,27444.0
2017-08-11,26883.51
2017-08-14,27250.23
2017-08-15,27174.961
2017-08-16,27409.07
2017-08-17,27344.221
2017-08-18,27047.57
2017-08-21,27154.68
2017-08-22,27401.67
2017-08-24,27518.6
2017-08-25,27848.16
2017-08-28,27863.289
2017-08-29,27765.01
2017-08-30,28094.609
2017-08-31,27970.301
2017-09-01,27953.16
2017-09-04,27740.26
2017-09-05,27741.35
2017-09-06,27613.76
2017-09-07,27522.92
2017-09-08,27668.471
2017-09-11,27955.131
2017-09-12,27972.24
2017-09-13,27894.08
2017-09-14,27777.199
2017-09-15,27807.59
2017-09-18,28159.77
2017-09-19,28051.41
2017-09-20,28127.801
2017-09-21,28110.33
2017-09-22,27880.529
2017-09-25,27500.34
2017-09-26,27513.01
2017-09-27,27642.43
2017-09-28,27421.6
2017-09-29,27554.301
2017-10-03,28173.211
2017-10-04,28379.18
2017-10-06,28458.039
2017-10-09,28326.59
2017-10-10,28490.83
2017-10-11,28389.57
2017-10-12,28459.029
2017-10-13,28476.43
2017-10-16,28692.801
2017-10-17,28697.49
2017-10-18,28711.76
2017-10-19,28159.09
2017-10-20,28487.24
2017-10-23,28305.881
2017-10-24,28154.971
2017-10-25,28302.891
2017-10-26,28202.381
2017-10-27,28438.85
2017-10-30,28336.189
2017-10-31,28245.539
2017-11-01,28594.061
2017-11-02,28518.641
2017-11-03,28603.609
2017-11-06,28596.801
2017-11-07,28994.34
2017-11-08,28907.6
2017-11-09,29136.57
2017-11-10,29120.92
2017-11-13,29182.18
2017-11-14,29152.119
2017-11-15,28851.689
2017-11-16,29018.76
2017-11-17,29199.039
2017-11-20,29260.311
2017-11-21,29818.07
2017-11-22,30003.49
2017-11-23,29707.939
2017-11-24,29866.32
2017-11-27,29686.189
2017-11-28,29680.85
2017-11-29,29623.83
2017-11-30,29177.35
2017-12-01,29074.24
2017-12-04,29138.279
2017-12-05,28842.801
2017-12-06,28224.801
2017-12-07,28303.189
2017-12-08,28639.85
2017-12-11,28965.289
2017-12-12,28793.881
2017-12-13,29222.1
2017-12-14,29166.381
2017-12-15,28848.109
2017-12-18,29050.41
2017-12-19,29253.66
2017-12-20,29234.09
2017-12-21,29367.061
2017-12-22,29578.01
2017-12-27,29597.66
2017-12-28,29863.711
2017-12-29,29919.15
2018-01-02,30515.311
2018-01-03,30560.949
2018-01-04,30736.48
2018-01-05,30814.641
2018-01-08,30899.529
2018-01-09,31011.41
2018-01-10,31073.721
2018-01-11,31120.391
2018-01-12,31412.539
2018-01-15,31338.869
2018-01-16,31904.75
2018-01-17,31983.41
2018-01-18,32121.939
2018-01-19,32254.891
2018-01-22,32393.41
2018-01-23,32930.699
2018-01-24,32958.691
2018-01-25,32654.449
2018-01-26,33154.121
2018-01-29,32966.891
2018-01-30,32607.289
2018-01-31,32887.27
2018-02-01,32642.09
2018-02-02,32601.779
2018-02-05,32245.221
2018-02-06,30595.42
2018-02-07,30323.199
2018-02-08,30451.27
2018-02-09,29507.42
2018-02-12,29459.631
2018-02-13,29839.529
2018-02-14,30515.6
2018-02-15,31115.43
2018-02-20,30873.631
2018-02-21,31431.891
2018-02-22,30965.68
2018-02-23,31267.17
2018-02-26,31498.6
2018-02-27,31268.66
2018-02-28,30844.721
2018-03-01,31044.25
2018-03-02,30583.449
2018-03-05,29886.391
2018-03-06,30510.73
2018-03-07,30196.92
2018-03-08,30654.52
2018-03-09,30996.211
2018-03-12,31594.33
2018-03-13,31601.449
2018-03-14,31435.01
2018-03-15,31541.1
2018-03-16,31501.971
2018-03-19,31513.76
2018-03-20,31549.93
2018-03-21,31414.52
2018-03-22,31071.051
2018-03-23,30309.289
2018-03-26,30548.77
2018-03-27,30790.83
2018-03-28,30022.529
2018-03-29,30093.381
2018-04-03,30180.1
2018-04-04,29518.689
2018-04-06,29844.939
2018-04-09,30229.58
2018-04-10,30728.74
2018-04-11,30897.711
2018-04-12,30831.279
2018-04-13,30808.381
2018-04-16,30315.59
2018-04-17,30062.75
2018-04-18,30284.25
2018-04-19,30708.439
2018-04-20,30418.33
2018-04-23,30254.4
2018-04-24,30636.24
2018-04-25,30328.15
2018-04-26,30007.68
2018-04-27,30280.67
2018-04-30,30808.449
2018-05-02,30723.881
2018-05-03,30313.369
2018-05-04,29926.5
2018-05-07,29994.26
2018-05-08,30402.811
2018-05-09,30536.141
2018-05-10,30809.221
2018-05-11,31122.061
